sbuid,testDateUtc,metric,value,sbu_sport
114224604.0,2022-08-26T21:19:03.647Z,leftCalibration,0.0,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightAvgForce,306.1875,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightImpulse,2831.96,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightMaxForce,353.75,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightTorque,157.595625,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightCalibration,0.0,Softball
114224604.0,2022-08-26T21:19:03.647Z,leftRepetitions,4.0,Softball
114224604.0,2022-08-26T21:19:03.647Z,rightRepetitions,4.0,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftAvgForce,294.0,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftImpulse,3809.739999999999,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftMaxForce,311.5,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftTorque,138.77325,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftCalibration,0.0,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightAvgForce,328.0833333333333,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightImpulse,4525.2900000000045,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightMaxForce,345.75,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightTorque,154.031625,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightCalibration,0.0,Softball
114224604.0,2022-09-14T21:52:03.658Z,leftRepetitions,3.0,Softball
114224604.0,2022-09-14T21:52:03.658Z,rightRepetitions,3.0,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftAvgForce,346.41666666666663,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftImpulse,3846.445000000001,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftMaxForce,358.75,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftTorque,159.823125,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftCalibration,0.0,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightAvgForce,365.0833333333333,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightImpulse,3997.205,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightMaxForce,383.5,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightTorque,170.84925,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightCalibration,0.0,Softball
114224604.0,2022-10-24T21:31:34.898Z,leftRepetitions,3.0,Softball
114224604.0,2022-10-24T21:31:34.898Z,rightRepetitions,3.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftAvgForce,368.1666666666667,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftImpulse,4580.07,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftMaxForce,381.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftTorque,169.7355,Softball
114224604.0,2022-11-28T19:51:10.131Z,leftCalibration,0.0,Softball
114224604.0,2022-11-28T19:51:10.131Z,rightAvgForce,403.58333333333337,Softball
